Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","iterate","unsynced","N=10000",815469,1,100
"Map<string,string>","90% find / 10% mutate","std","N=100",1.61623e+07,1,100
"Map<string,string>","90% find / 10% mutate","spring","N=100",1.21465e+07,1,100
"Map<string,string>","90% find / 10% mutate","unsynced","N=100",1.21029e+07,1,100
"Map<string,string>","90% find / 10% mutate","std","N=1000",1.93822e+07,1,100
"Map<string,string>","90% find / 10% mutate","spring","N=1000",2.01203e+07,1,100
"Map<string,string>","90% find / 10% mutate","unsynced","N=1000",2.0213e+07,1,100
"Map<string,string>","90% find / 10% mutate","std","N=10000",2.37496e+07,1,100
"Map<string,string>","90% find / 10% mutate","spring","N=10000",3.0609e+07,1,100
"Map<string,string>","90% find / 10% mutate","unsynced","N=10000",3.09497e+07,1,100
"Map<string,string>","50% find / 50% mutate","std","N=100",1.75206e+07,1,100
"Map<string,string>","50% find / 50% mutate","spring","N=100",1.39289e+07,1,100
"Map<string,string>","50% find / 50% mutate","unsynced","N=100",1.3844e+07,1,100
"Map<string,string>","50% find / 50% mutate","std","N=1000",2.13507e+07,1,100
"Map<string,string>","50% find / 50% mutate","spring","N=1000",2.19287e+07,1,100
"Map<string,string>","50% find / 50% mutate","unsynced","N=1000",2.16707e+07,1,100
"Map<string,string>","50% find / 50% mutate","std","N=10000",2.67899e+07,1,100
"Map<string,string>","50% find / 50% mutate","spring","N=10000",3.63897e+07,1,100
"Map<string,string>","50% find / 50% mutate","unsynced","N=10000",3.63935e+07,1,100
"Map<string,string>","iterate","std","N=100",1.18882e+06,1,100
"Map<string,string>","iterate","spring","N=100",941618,1,100
"Map<string,string>","iterate","unsynced","N=100",946850,1,100
"Map<string,string>","iterate","std","N=1000",2.79945e+06,1,100
"Map<string,string>","iterate","spring","N=1000",872382,1,100
"Map<string,string>","iterate","unsynced","N=1000",864071,1,100
"Map<string,string>","iterate","std","N=10000",3.69137e+06,1,100
"Map<string,string>","iterate","spring","N=10000",908135,1,100
"Map<string,string>","iterate","unsynced","N=10000",881475,1,100
"Set<int>","90% find / 10% mutate","std","N=100",5.24044e+06,1,100
"Set<int>","90% find / 10% mutate","spring","N=100",4.50094e+06,1,100
"Set<int>","90% find / 10% mutate","unsynced","N=100",4.60565e+06,1,100
"Set<int>","90% find / 10% mutate","std","N=1000",6.04521e+06,1,100
"Set<int>","90% find / 10% mutate","spring","N=1000",1.00441e+07,1,100
"Set<int>","90% find / 10% mutate","unsynced","N=1000",1.01322e+07,1,100
"Set<int>","90% find / 10% mutate","std","N=10000",7.95012e+06,1,100
"Set<int>","90% find / 10% mutate","spring","N=10000",8.64914e+07,1,100
"Set<int>","90% find / 10% mutate","unsynced","N=10000",9.14843e+07,1,100
"Set<int>","50% find / 50% mutate","std","N=100",7.16393e+06,1,100
"Set<int>","50% find / 50% mutate","spring","N=100",5.54451e+06,1,100
"Set<int>","50% find / 50% mutate","unsynced","N=100",5.53324e+06,1,100
"Set<int>","50% find / 50% mutate","std","N=1000",8.11203e+06,1,100
"Set<int>","50% find / 50% mutate","spring","N=1000",6.62193e+06,1,100
"Set<int>","50% find / 50% mutate","unsynced","N=1000",6.63201e+06,1,100
"Set<int>","50% find / 50% mutate","std","N=10000",9.12525e+06,1,100
"Set<int>","50% find / 50% mutate","spring","N=10000",2.74496e+07,1,100
"Set<int>","50% find / 50% mutate","unsynced","N=10000",2.65328e+07,1,100
"Set<int>","iterate","std","N=100",619004,1,100
"Set<int>","iterate","spring","N=100",1.37139e+06,1,100
"Set<int>","iterate","unsynced","N=100",1.37016e+06,1,100
"Set<int>","iterate","std","N=1000",797694,1,100
"Set<int>","iterate","spring","N=1000",1.02122e+06,1,100
"Set<int>","iterate","unsynced","N=1000",1.02157e+06,1,100
"Set<int>","iterate","std","N=10000",825325,1,100
"Set<int>","iterate","spring","N=10000",843859,1,100
"Set<int>","iterate","unsynced","N=10000",844562,1,100
"Set<string>","90% find / 10% mutate","std","N=100",1.59737e+07,1,100
"Set<string>","90% find / 10% mutate","spring","N=100",1.1937e+07,1,100
"Set<string>","90% find / 10% mutate","unsynced","N=100",1.19036e+07,1,100
"Set<string>","90% find / 10% mutate","std","N=1000",1.85453e+07,1,100
"Set<string>","90% find / 10% mutate","spring","N=1000",1.94019e+07,1,100
"Set<string>","90% find / 10% mutate","unsynced","N=1000",1.94824e+07,1,100
"Set<string>","90% find / 10% mutate","std","N=10000",2.21714e+07,1,100
"Set<string>","90% find / 10% mutate","spring","N=10000",2.96661e+07,1,100
"Set<string>","90% find / 10% mutate","unsynced","N=10000",2.97571e+07,1,100
"Set<string>","50% find / 50% mutate","std","N=100",1.66701e+07,1,100
"Set<string>","50% find / 50% mutate","spring","N=100",1.26258e+07,1,100
"Set<string>","50% find / 50% mutate","unsynced","N=100",1.24454e+07,1,100
"Set<string>","50% find / 50% mutate","std","N=1000",1.95282e+07,1,100
"Set<string>","50% find / 50% mutate","spring","N=1000",1.95918e+07,1,100
"Set<string>","50% find / 50% mutate","unsynced","N=1000",1.99464e+07,1,100
"Set<string>","50% find / 50% mutate","std","N=10000",2.49929e+07,1,100
"Set<string>","50% find / 50% mutate","spring","N=10000",3.45068e+07,1,100
"Set<string>","50% find / 50% mutate","unsynced","N=10000",3.42751e+07,1,100
"Set<string>","iterate","std","N=100",1.19066e+06,1,100
"Set<string>","iterate","spring","N=100",955428,1,100
"Set<string>","iterate","unsynced","N=100",1.02289e+06,1,100
"Set<string>","iterate","std","N=1000",2.81399e+06,1,100
"Set<string>","iterate","spring","N=1000",902452,1,100
"Set<string>","iterate","unsynced","N=1000",877239,1,100
"Set<string>","iterate","std","N=10000",3.03998e+06,1,100
"Set<string>","iterate","spring","N=10000",850698,1,100
"Set<string>","iterate","unsynced","N=10000",851134,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","std","N=100",6.50172e+06,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","spring","N=100",1.61537e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","unsynced","N=100",1.61519e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","std","N=1000",7.71046e+06,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","spring","N=1000",2.50294e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","unsynced","N=1000",2.48709e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","std","N=10000",9.81712e+06,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","spring","N=10000",6.65517e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","unsynced","N=10000",6.56318e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","std","N=100",7.88731e+06,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","spring","N=100",2.0722e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","unsynced","N=100",2.07579e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","std","N=1000",8.59334e+06,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","spring","N=1000",2.76491e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","unsynced","N=1000",2.6332e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","std","N=10000",9.96793e+06,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","spring","N=10000",4.17647e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","unsynced","N=10000",4.12916e+07,1,100
"Map<uintptr_t,int>","iterate","std","N=100",1.18902e+06,1,100
"Map<uintptr_t,int>","iterate","spring","N=100",1.02513e+06,1,100
"Map<uintptr_t,int>","iterate","unsynced","N=100",1.0288e+06,1,100
"Map<uintptr_t,int>","iterate","std","N=1000",1.51425e+06,1,100
"Map<uintptr_t,int>","iterate","spring","N=1000",962227,1,100
"Map<uintptr_t,int>","iterate","unsynced","N=1000",962319,1,100
"Map<uintptr_t,int>","iterate","std","N=10000",1.24197e+06,1,100
"Map<uintptr_t,int>","iterate","spring","N=10000",867839,1,100
"Map<uintptr_t,int>","iterate","unsynced","N=10000",876904,1,100
