Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","90% find / 10% mutate","std","N=14336",782228,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14420",783067,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14929",788498,1,10
"Map<int,int>","90% find / 10% mutate","std","N=15455",799375,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16000",802502,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16383",809506,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16384",804120,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16385",805455,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16564",805142,1,10
"Map<int,int>","90% find / 10% mutate","std","N=17148",812132,1,10
"Map<int,int>","90% find / 10% mutate","std","N=17753",809439,1,10
"Map<int,int>","90% find / 10% mutate","std","N=18379",813058,1,10
"Map<int,int>","90% find / 10% mutate","std","N=18432",809556,1,10
"Map<int,int>","90% find / 10% mutate","std","N=19027",805299,1,10
"Map<int,int>","90% find / 10% mutate","std","N=19698",795172,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  100",524434,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  115",583492,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  132",581911,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  152",556501,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  174",730704,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  200",821789,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  230",861842,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  264",806839,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  303",676240,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  348",967930,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  400",1.46689e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  459",1.17645e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  528",1.14096e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  606",1.36144e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  696",4.86451e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  800",3.18072e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  919",5.44477e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1056",1.90517e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1213",3.52887e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1393",1.10504e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1536",8.14575e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1600",5.13919e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1792",1.01583e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1838",1.30147e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2000",9.70966e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2047",8.90377e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2048",1.22927e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2049",1.62949e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2071",8.23187e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2144",7.77552e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2219",1.04979e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2297",6.49878e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2304",1.43061e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2378",4.08502e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2462",1.00241e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2549",7.67159e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2639",7.71352e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2732",1.68503e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2828",5.58087e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2928",2.07154e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3031",1.70425e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3072",1.1392e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3138",6.40111e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3249",2.47996e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3364",1.12757e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3482",2.85145e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3584",1.19861e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3605",2.96627e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3732",2.62843e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3864",2.65377e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4000",2.6954e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4095",1.26586e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4096",1.50629e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4097",2.2842e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4141",1.86725e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4287",3.58848e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4438",3.5991e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4595",2.44318e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4608",4.61576e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4757",3.53235e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4925",3.63774e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5098",1.05311e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5278",1.91519e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5464",1.25468e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5657",1.04543e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5856",2.3418e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6063",7.03916e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6144",2.63889e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6277",2.47492e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6498",2.81192e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6727",9.36283e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6964",2.19076e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7168",2.70942e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7210",3.49981e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7464",2.91074e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7727",3.64156e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8000",1.97074e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8191",3.35341e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8192",2.55088e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8193",1.21305e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8282",1.25528e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8574",4.34575e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8877",2.55524e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9190",4.62538e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9216",4.25885e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9514",6.28328e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9849",5.02716e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10196",7.32725e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10556",1.9696e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10928",794638,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=11314",6.32739e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=11713",7.40862e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12126",1.20539e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12288",2.59049e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12553",9.35506e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12996",2.72151e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=13454",3.21869e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=13929",1.50393e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14336",1.56012e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14420",1.97494e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14929",1.48781e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=15455",3.71661e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16000",2.65426e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16383",3.45418e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16384",3.69673e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16385",4.15844e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16564",4.01514e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=17148",3.83396e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=17753",5.18453e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=18379",9.2103e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=18432",4.62683e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=19027",4.14045e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=19698",8.92806e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  100",527763,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  115",576491,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  132",579773,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  152",552944,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  174",698419,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  200",794121,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  230",834632,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  264",779302,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  303",683600,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  348",963726,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  400",1.5032e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  459",1.09934e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  528",1.10324e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  606",1.28311e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  696",5.55792e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  800",3.21022e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  919",5.10407e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1056",1.87737e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1213",3.43233e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1393",1.24199e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1536",8.55562e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1600",5.17634e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1792",9.73036e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1838",1.28706e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2000",1.01003e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2047",9.12723e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2048",1.29173e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2049",1.71058e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2071",8.318e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2144",7.58631e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2219",1.02301e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2297",6.24633e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2304",1.2808e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2378",3.72107e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2462",9.88559e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2549",7.62531e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2639",7.66528e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2732",1.68616e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2828",5.45661e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2928",2.06232e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3031",1.69188e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3072",1.1257e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3138",6.39941e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3249",2.51696e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3364",1.20701e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3482",2.87527e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3584",1.22737e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3605",3.07807e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3732",2.81797e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3864",2.81078e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4000",2.80621e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4095",1.28019e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4096",1.52294e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4097",2.20139e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4141",1.71399e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4287",3.27973e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4438",3.30047e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4595",2.45856e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4608",4.4364e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4757",3.21261e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4925",3.48137e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5098",1.04657e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5278",1.85004e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5464",1.24525e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5657",1.00221e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5856",2.20736e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6063",6.5788e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6144",2.38972e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6277",2.25108e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6498",2.64149e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6727",9.68817e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6964",2.08205e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7168",2.52759e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7210",3.09717e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7464",2.75267e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7727",3.43988e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8000",1.98233e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8191",3.26763e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8192",2.36688e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8193",1.17776e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8282",1.22067e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8574",4.13753e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8877",2.47553e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9190",4.40712e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9216",4.0616e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9514",5.96376e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9849",4.46255e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10196",7.26688e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10556",1.96309e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10928",795841,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=11314",6.24446e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=11713",7.7997e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12126",1.30879e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12288",2.50059e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12553",9.99886e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12996",2.83336e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=13454",3.04882e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=13929",1.49084e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14336",1.47007e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14420",1.80182e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14929",1.47724e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=15455",3.30356e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16000",2.5387e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16383",3.30641e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16384",3.56717e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16385",3.91465e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16564",3.88301e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=17148",3.75871e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=17753",4.97368e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=18379",8.97805e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=18432",3.93351e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=19027",4.49344e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=19698",8.7107e+07,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  100",705445,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  115",718198,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  132",558123,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  152",555405,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  174",555557,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  200",673388,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  230",736908,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  264",703293,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  303",574823,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  348",570555,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  400",666635,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  459",759232,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  528",734717,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  606",607238,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  696",611008,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  800",636634,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  919",793191,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1056",827372,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1213",713028,1,10
