Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","90% find / 10% mutate","std","N= 8574",942243,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8877",941366,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9190",943112,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9216",946341,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9514",941988,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9849",855837,1,10
"Map<int,int>","90% find / 10% mutate","std","N=10196",657006,1,10
"Map<int,int>","90% find / 10% mutate","std","N=10556",623805,1,10
"Map<int,int>","90% find / 10% mutate","std","N=10928",651206,1,10
"Map<int,int>","90% find / 10% mutate","std","N=11314",673137,1,10
"Map<int,int>","90% find / 10% mutate","std","N=11713",694852,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12126",702671,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12288",715421,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12553",720827,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12996",728824,1,10
"Map<int,int>","90% find / 10% mutate","std","N=13454",736248,1,10
"Map<int,int>","90% find / 10% mutate","std","N=13929",747192,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14336",747677,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14420",754859,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14929",754950,1,10
"Map<int,int>","90% find / 10% mutate","std","N=15455",771873,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16000",776929,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16383",777535,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16384",775263,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16385",772100,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16564",771013,1,10
"Map<int,int>","90% find / 10% mutate","std","N=17148",775669,1,10
"Map<int,int>","90% find / 10% mutate","std","N=17753",771363,1,10
"Map<int,int>","90% find / 10% mutate","std","N=18379",774598,1,10
"Map<int,int>","90% find / 10% mutate","std","N=18432",776152,1,10
"Map<int,int>","90% find / 10% mutate","std","N=19027",763946,1,10
"Map<int,int>","90% find / 10% mutate","std","N=19698",757853,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  100",442178,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  115",448522,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  132",478052,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  152",529545,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  174",446040,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  200",447784,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  230",481436,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  264",497316,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  303",542513,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  348",460069,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  400",461214,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  459",470920,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  528",500315,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  606",526325,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  696",483581,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  800",485494,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  919",490058,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1056",496667,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1213",507880,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1393",512856,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1536",516715,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1600",517863,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1792",527910,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1838",525295,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2000",517704,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2047",513663,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2048",516962,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2049",514846,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2071",514724,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2144",509004,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2219",508482,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2297",505028,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2304",505195,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2378",498747,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2462",497624,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2549",503799,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2639",506087,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2732",533271,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2828",535739,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2928",535538,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3031",533896,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3072",536809,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3138",535140,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3249",536374,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3364",533052,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3482",532848,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3584",536291,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3605",531309,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3732",531187,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3864",531032,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4000",531413,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4095",530216,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4096",529183,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4097",528902,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4141",526865,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4287",527992,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4438",525039,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4595",525362,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4608",557310,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4757",532790,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4925",523045,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5098",503814,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5278",499621,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5464",516353,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5657",515564,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5856",511698,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6063",510034,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6144",512988,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6277",511172,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6498",507187,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6727",506555,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6964",503551,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7168",502188,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7210",503283,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7464",501679,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7727",501408,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8000",498087,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8191",497188,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8192",501244,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8193",498560,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8282",496411,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8574",493392,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8877",492368,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9190",492980,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9216",493206,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9514",491363,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9849",491316,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10196",493058,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10556",523671,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10928",491401,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=11314",491538,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=11713",491789,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12126",491674,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12288",490511,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12553",491821,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12996",489953,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=13454",488506,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=13929",489009,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14336",490205,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14420",488976,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14929",489125,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=15455",489434,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16000",499086,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16383",487857,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16384",487510,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16385",486958,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16564",491788,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=17148",486338,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=17753",487758,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=18379",487576,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=18432",486781,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=19027",518934,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=19698",486456,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  100",445581,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  115",456471,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  132",482974,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  152",525053,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  174",443305,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  200",446696,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  230",479839,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  264",495314,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  303",544216,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  348",460570,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  400",462451,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  459",471052,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  528",501991,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  606",528100,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  696",484032,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  800",484314,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  919",489420,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1056",497586,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1213",508705,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1393",512915,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1536",515623,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1600",517102,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1792",526588,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1838",525724,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2000",518680,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2047",511945,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2048",517227,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2049",515551,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2071",515812,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2144",511063,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2219",507710,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2297",504510,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2304",504103,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2378",499727,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2462",497647,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2549",503254,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2639",505955,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2732",533608,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2828",537406,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2928",536879,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3031",535970,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3072",535266,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3138",533047,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3249",535936,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3364",532113,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3482",531735,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3584",533207,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3605",531611,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3732",532271,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3864",530552,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4000",530243,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4095",526506,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4096",527348,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4097",526724,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4141",527447,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4287",528776,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4438",525356,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4595",525278,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4608",553494,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4757",532727,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4925",524104,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5098",503270,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5278",499302,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5464",517027,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5657",515217,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5856",511159,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6063",509805,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6144",510466,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6277",509527,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6498",507420,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6727",504460,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6964",501109,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7168",499818,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7210",498924,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7464",498748,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7727",500815,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8000",498502,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8191",498682,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8192",500143,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8193",499599,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8282",501227,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8574",495424,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8877",496042,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9190",494057,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9216",494316,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9514",493516,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9849",492665,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10196",492335,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10556",525466,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10928",491701,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=11314",490382,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=11713",489052,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12126",492126,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12288",490992,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12553",491528,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12996",488659,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=13454",487168,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=13929",490826,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14336",491983,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14420",489587,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14929",488436,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=15455",488691,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16000",489061,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16383",488268,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16384",486998,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16385",485743,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16564",487983,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=17148",484793,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=17753",485087,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=18379",483531,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=18432",484123,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=19027",484179,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=19698",487449,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  100",718095,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  115",729329,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  132",572053,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  152",571777,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  174",572421,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  200",683360,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  230",747481,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  264",717011,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  303",585996,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  348",580426,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  400",677066,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  459",766093,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  528",741951,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  606",618035,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  696",624379,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  800",652800,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  919",804508,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1056",833109,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1213",724144,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1393",719201,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1536",715843,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1600",719100,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1792",797723,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1838",828139,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2000",908507,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2047",916691,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2048",923464,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2049",923450,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2071",923939,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2144",940033,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2219",940921,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2297",940225,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2304",935452,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2378",928030,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2462",935311,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2549",938124,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2639",911701,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2732",900410,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2828",904790,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2928",901711,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3031",907610,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3072",899191,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3138",901421,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3249",902365,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3364",901819,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3482",935585,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3584",969225,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 3605",983316,1,10
