Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Set<int>","iterate","spring","N=10000",1.49375e+06,1,100
"Set<int>","iterate","unsynced","N=10000",1.49484e+06,1,100
"Set<string>","90% find / 10% mutate","std","N=100",1.69414e+07,1,100
"Set<string>","90% find / 10% mutate","spring","N=100",1.91925e+07,1,100
"Set<string>","90% find / 10% mutate","unsynced","N=100",1.91124e+07,1,100
"Set<string>","90% find / 10% mutate","std","N=1000",1.99087e+07,1,100
"Set<string>","90% find / 10% mutate","spring","N=1000",2.69704e+07,1,100
"Set<string>","90% find / 10% mutate","unsynced","N=1000",2.67903e+07,1,100
"Set<string>","90% find / 10% mutate","std","N=10000",2.16331e+07,1,100
"Set<string>","90% find / 10% mutate","spring","N=10000",3.57894e+07,1,100
"Set<string>","90% find / 10% mutate","unsynced","N=10000",3.57623e+07,1,100
"Set<string>","50% find / 50% mutate","std","N=100",1.74638e+07,1,100
"Set<string>","50% find / 50% mutate","spring","N=100",1.99722e+07,1,100
"Set<string>","50% find / 50% mutate","unsynced","N=100",2.01179e+07,1,100
"Set<string>","50% find / 50% mutate","std","N=1000",2.11823e+07,1,100
"Set<string>","50% find / 50% mutate","spring","N=1000",2.83948e+07,1,100
"Set<string>","50% find / 50% mutate","unsynced","N=1000",2.78231e+07,1,100
"Set<string>","50% find / 50% mutate","std","N=10000",2.4148e+07,1,100
"Set<string>","50% find / 50% mutate","spring","N=10000",4.78242e+07,1,100
"Set<string>","50% find / 50% mutate","unsynced","N=10000",4.82124e+07,1,100
"Set<string>","iterate","std","N=100",1.1893e+06,1,100
"Set<string>","iterate","spring","N=100",1.421e+06,1,100
"Set<string>","iterate","unsynced","N=100",1.3869e+06,1,100
"Set<string>","iterate","std","N=1000",1.52821e+06,1,100
"Set<string>","iterate","spring","N=1000",1.22916e+06,1,100
"Set<string>","iterate","unsynced","N=1000",1.21879e+06,1,100
"Set<string>","iterate","std","N=10000",1.72723e+06,1,100
"Set<string>","iterate","spring","N=10000",1.1248e+06,1,100
"Set<string>","iterate","unsynced","N=10000",1.11876e+06,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","std","N=100",1.0555e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","spring","N=100",1.65205e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","unsynced","N=100",1.65016e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","std","N=1000",7.92133e+06,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","spring","N=1000",2.47743e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","unsynced","N=1000",2.56139e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","std","N=10000",9.68917e+06,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","spring","N=10000",5.62844e+07,1,100
"Map<uintptr_t,int>","90% find / 10% mutate","unsynced","N=10000",5.64992e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","std","N=100",1.10841e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","spring","N=100",2.08685e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","unsynced","N=100",2.07209e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","std","N=1000",8.11952e+06,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","spring","N=1000",2.704e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","unsynced","N=1000",2.6482e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","std","N=10000",9.7935e+06,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","spring","N=10000",3.76567e+07,1,100
"Map<uintptr_t,int>","50% find / 50% mutate","unsynced","N=10000",3.71757e+07,1,100
"Map<uintptr_t,int>","iterate","std","N=100",1.18998e+06,1,100
"Map<uintptr_t,int>","iterate","spring","N=100",1.53476e+06,1,100
"Map<uintptr_t,int>","iterate","unsynced","N=100",1.53154e+06,1,100
"Map<uintptr_t,int>","iterate","std","N=1000",1.296e+06,1,100
"Map<uintptr_t,int>","iterate","spring","N=1000",1.402e+06,1,100
"Map<uintptr_t,int>","iterate","unsynced","N=1000",1.40156e+06,1,100
"Map<uintptr_t,int>","iterate","std","N=10000",1.21217e+06,1,100
"Map<uintptr_t,int>","iterate","spring","N=10000",1.14469e+06,1,100
"Map<uintptr_t,int>","iterate","unsynced","N=10000",1.14791e+06,1,100
